time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week,seed
78,49590401024.95024,23522038169.77047,26068362855.179733,533,2149,8.62706312422561,8.890476919166103,8.818797605166495,8.413492975760272,8.286878781923974,9.035650685119936,8.47458072809595,9.385325562209223,8.408671215493865,8.292156480771842,8.116153253041425,8.689947996272437,8.728538937228306,1,TRUE,0,86
80,26736372543.15878,16167733217.37942,10568639325.779402,503,2056,8.009290742842062,7.813233770435245,7.378494268826766,8.194170817540117,8.272631489837236,8.01139042414358,7.82803841148122,8.72673627970504,8.198840045609805,8.32784100414066,8.118088899067796,8.144063806221236,7.8495942308110545,3,TRUE,0,86
82,28397449441.935978,18312911164.334988,10084538277.601,471,1984,8.06956516969802,8.629815357629038,8.498161819879579,7.64890399096411,7.025595332541537,8.273791692604442,7.325694410317199,7.786897605788664,7.910448565977531,5.059827708651125,8.848278226903952,8.05255778818426,8.342850306011648,5,TRUE,0,86
84,44756731706.778404,15978462691.64243,28778269015.135963,442,1893,8.524507699555691,8.390444168544738,8.454127943213122,9.51875012680717,8.620371385202255,8.195391228724443,7.112378629955712,11.501046476374679,8.153984598220532,9.41004321159983,8.165340712987257,9.623311513145065,8.932026341987903,7,TRUE,0,86
86,64703482666.20275,47463672125.71938,17239810540.483315,428,1828,8.893080864921178,9.048021979502387,8.730107494280682,9.076113041371181,8.632655166652478,9.101938302036137,8.33061294070432,9.353093253152398,9.81262380314775,8.096202396723374,9.200316811973677,9.049527428199474,8.963246046838586,9,TRUE,1,86
88,63850461655.71662,46516481015.97011,17333980639.746502,434,1739,8.879809649715448,9.06689797637031,9.899475554281597,7.258230218166486,9.27223389457589,9.576463778097086,8.795909786964177,9.411440718110121,9.2545441087216,7.455085711478491,9.039312738120492,9.153837727160852,9.210452682859438,11,TRUE,1,86
90,83399414206.07347,25026986285.671955,58372427920.4014,421,1710,9.146907122378451,10.052027803360748,8.758918077232215,8.882387670067247,9.037098413481,8.570402774339367,9.638725096093536,9.269057692746454,10.438830322006078,8.711071668382765,9.57027445517601,9.480152662122642,9.413933514799384,13,TRUE,1,86
92,83477228305.37181,62880471760.16146,20596756545.210285,432,1655,9.147839716704024,9.544772354140335,9.159542381038637,8.760251084552282,8.726154129639344,10.123962363282049,10.051896589140016,9.817595800362167,8.59183024103804,10.508192050067262,10.352543253313828,9.774740027160334,9.20539095460611,15,TRUE,2,86
94,55391907586.895386,34564594600.34353,20827312986.551888,456,1609,8.73769934759132,9.492724177573264,8.564894019401855,8.75129751848795,9.186670355063637,9.210018229992267,8.93680196986419,9.062265027529282,8.344895317107722,8.707739030773245,8.606961075456992,8.943077549246548,9.021036187091779,17,TRUE,2,86
96,47375425298.074936,20750137340.196705,26625287957.878246,468,1569,8.581369477576779,9.134205201394131,9.143746922118156,8.863009324880059,7.717400143686675,8.642214497698314,8.594566169926809,8.792660590406744,8.795159773245834,8.465413291263593,9.045028175112787,8.785929364869162,9.055181662131227,19,TRUE,2,86
98,46623588411.20934,36633528889.65139,9990059521.557957,505,1523,8.56537243908928,8.534668009735157,8.69185186986079,8.195894725608005,7.906267162721016,8.584882678437225,8.67068458796925,8.406209613419028,8.418983728705566,7.795914666423091,9.127941617810288,8.501247296897578,8.494836756109304,21,TRUE,2,86
100,74244966634.19893,64489524585.69735,9755442048.501596,528,1503,9.030635822893014,7.12114058772399,7.639295973980731,9.41196179650158,9.369164526147014,9.002873290383887,9.50307494054539,9.321118157119473,8.374740413640385,8.24100196429301,9.260542959179629,8.969724653443228,8.553202948935201,23,TRUE,3,86
102,40066753070.376175,29780487656.216656,10286265414.159586,595,1483,8.413812726875658,8.430148808826779,8.447901433212582,7.8226713189171395,9.060334904874825,8.929022756883404,8.034958542589413,8.614769387678654,8.588969011342336,8.066241926805247,8.404028546678063,8.507579649269289,8.272572291000635,25,TRUE,3,86
