time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed,new_time,week
78,48112861697.22134,33801646709.19946,14311214988.021845,545,2154,8.596815373267095,8.560339469920704,8.472340608320629,8.579334558796047,9.31256195608642,7.697761820301199,8.533732594884908,9.481914465845321,7.005103273980849,8.708758998373302,9.264826897077505,8.772192293687652,8.53841370161428,77.99917135223181,89036,267,545,2154,0.12857142857142856,0.8999999999999999,8.286477681878068e-4,0.8019899999999999,8,1,0
79,55054006214.561516,30615565155.339237,24438441059.2222,546,2075,8.731580471573668,8.339171197897635,8.306598288266258,9.231796906468388,10.1727423611404,9.78097079917155,7.983341493287428,8.607222986316536,8.672559428426402,8.961180371023367,8.660989366608273,9.106496253019909,8.72431655510306,78.99643001841442,88973,267,546,2075,0.12857142857142856,0.8999999999999999,0.00356998158558496,0.8013239999999999,8,2,0
80,121281919933.95981,89684970933.99786,31596948999.962025,534,2027,9.52138358930521,10.218387950600713,10.43057352279174,8.455524805525032,9.141689845557568,9.262235207133914,9.137119405490182,9.326321164103861,9.82582612588797,9.72856652065143,9.407231551095903,9.641136692876636,9.998543235454726,79.99989672961901,88909,259,534,2027,0.13249344604252208,0.9274541222976548,1.0327038098978392e-4,0.8251837562318923,8,3,0
81,97639159375.13779,27190387246.126404,70448772129.01137,532,1992,9.30454447300291,8.964130045287805,9.340013356733275,9.793101079578724,8.728176256096273,9.348704154022347,8.37341603453798,9.205670209237843,10.433321256182959,9.474357653529728,6.869298330580808,9.36743706168561,9.423080605582742,80.99559139584063,88842,257,532,1992,0.13653510301062108,0.9557457210743476,0.00440860415936583,0.8497439631499918,8,4,0
82,55055372679.87584,40538829547.29394,14516543132.581907,510,1964,8.731605291717567,9.211083967136679,8.91806765415111,8.775804893607173,8.460681945943595,9.172545079615938,8.727171871736314,8.08375873673054,8.517778508428778,9.768293125685414,8.873607051646575,8.95322132510511,8.985058779892272,81.99918190385601,88779,268,510,1964,0.14070004902837266,0.9849003431986086,8.180961439876455e-4,0.8750051629045079,8,5,0
83,34105415857.078304,23599468957.897114,10505946899.181194,518,1917,8.2527220314131,7.557659369183284,8.427598476370841,8.459113933917505,8.82756576543817,7.74440394921996,9.875055932792028,8.015106708671416,8.90775499757967,8.195676727952195,8.172685715106082,8.654445472422763,8.225480003013466,82.99129838444026,88710,271,518,1917,0.14499204497649593,1.0149443148354715,0.00870161555974391,0.9010574132677832,8,6,0
84,49027731454.194405,40104992427.50105,8922739026.69335,519,1883,8.615651923013626,8.527122997026037,9.296213137772755,9.567166428693106,9.540636773382316,9.144643396096274,8.788268752791797,8.710296003728413,8.63219914149772,9.193308448851454,8.602584781351995,9.071314438611836,9.218124871195743,83.99801440571059,88644,262,519,1883,0.14941496645979788,1.045904765218585,0.0019855942894082502,0.9278221172254068,8,7,0
85,34212123690.305626,19437674506.43117,14774449183.874468,492,1856,8.25584591206545,8.24857090026763,8.361961040816727,8.24613389803778,8.032667134408888,8.46619537248345,7.739248984964005,8.387366690141516,7.389838896753826,7.921846668557956,6.495539436825347,8.054329348817268,8.287033247997192,84.98581187960582,88587,267,492,1856,0.1539728073067837,1.077809651147486,0.01418812039418071,0.9554135871631776,8,8,1
86,52578445746.137344,26418830932.65982,26159614813.477493,482,1819,8.68557209601926,8.028493295852117,9.138419486046882,10.814578414198737,8.967896838162451,7.490339351889528,9.1908263941882975,8.807267662898486,9.589877143188568,9.094805708561763,8.969382939383074,9.38952946109063,9.9381118756007,85.9913829059747,88521,268,482,1819,0.15866968317602106,1.1106877822321477,0.00861709402529697,0.9839249856459924,8,9,1
87,49997285520.55984,43869485998.14577,6127799522.414075,492,1796,8.63523455131202,9.553619378363457,8.11043462239797,8.370558665770671,8.406415385336981,6.334294902641442,9.583675038670126,7.896256412438453,8.830538963165983,9.045714672320027,9.045906677796378,8.82174246038742,8.888420698620692,86.99506757967283,88448,251,492,1796,0.16350983527251506,1.1445688469076054,0.00493242032716523,1.0131837889710813,8,10,1
