time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9994334764778614,99746,189,237,27,0.25,1.75,1,5.665235221385956e-4,1.7465
1.9955925370856185,99674,209,252,62,0.25,1.75,2,0.004407462914381544,1.745555
2.988708277232945,99611,218,267,101,0.25,1.75,3,0.011291722767055035,1.744295
3.995311853909099,99546,241,266,140,0.25,1.75,4,0.004688146090900958,1.7431925
4.997633086478972,99484,253,274,174,0.25,1.75,5,0.0023669135210280245,1.742055
5.992939272601391,99414,258,302,203,0.25,1.75,6,0.007060727398608968,1.74097
6.994364421542008,99326,271,339,229,0.25,1.75,7,0.0056355784579915635,1.739745
7.998409807345964,99228,302,342,273,0.25,1.75,8,0.0015901926540360378,1.738205
8.994494228623807,99125,318,381,308,0.25,1.75,9,0.00550577137619257,1.73649
9.9800341645802515,99023,342,415,334,0.25,1.75,10,0.0199658354197485,1.7346875
10.999466381557268,98900,362,462,374,0.25,1.75,11,5.336184427324753e-4,1.7329025
11.999807884180733,98781,395,486,425,0.25,1.75,12,1.9211581926725785e-4,1.73075
12.999267309154325,98664,428,501,466,0.25,1.75,13,7.326908456750658e-4,1.7286675
13.99986864042382,98538,459,522,522,0.25,1.75,14,1.3135957618004568e-4,1.72662
14.993389320808475,98404,473,558,576,0.25,1.75,15,0.006610679191524582,1.724415
15.99942403987516,98265,491,610,616,0.25,1.75,16,5.759601248396251e-4,1.72207
16.999970605574944,98122,520,651,647,0.25,1.75,17,2.9394425055784268e-5,1.7196375
17.998233063108948,97955,562,681,708,0.25,1.75,18,0.0017669368910517846,1.717135
18.99731091890596,97795,585,727,759,0.25,1.75,19,0.002689081094040091,1.7142125
19.999704703642095,97622,624,763,816,0.25,1.75,20,2.9529635790481734e-4,1.7114125
20.99775762908158,97450,624,823,882,0.25,1.75,21,0.002242370918420278,1.708385
21.998556937565375,97229,670,863,963,0.25,1.75,22,0.0014430624346246645,1.705375
22.998963777826223,97029,689,904,1047,0.25,1.75,23,0.0010362221737771904,1.7015075
23.997322571490265,96817,734,942,1113,0.25,1.75,24,0.002677428509734625,1.6980075
24.99795731142885,96610,745,995,1179,0.25,1.75,25,0.0020426885711515297,1.6942975
25.999265538100136,96359,799,1065,1236,0.25,1.75,26,7.344618998637031e-4,1.690675
26.999426593644145,96125,833,1110,1323,0.25,1.75,27,5.734063558548996e-4,1.6862825
27.998163199238064,95836,890,1193,1393,0.25,1.75,28,0.0018368007619358195,1.6821875
28.997211118836503,95505,989,1229,1507,0.25,1.75,29,0.002788881163496626,1.67713
29.996790991440854,95153,1104,1289,1614,0.25,1.75,30,0.003209008559146298,1.6713375
30.996686016221023,94808,1170,1376,1722,0.25,1.75,31,0.003313983778976848,1.6651775
31.997718984042272,94460,1243,1454,1834,0.25,1.75,32,0.0022810159577275613,1.65914
32.99924789297975,94114,1280,1549,1936,0.25,1.75,33,7.521070202471947e-4,1.65305
33.999719973513045,93717,1339,1692,2018,0.25,1.75,34,2.800264869549096e-4,1.646995
34.998919891832,93316,1391,1822,2107,0.25,1.75,35,0.0010801081679971958,1.6400475
35.99988291160695,92897,1409,1948,2243,0.25,1.75,36,1.1708839304702678e-4,1.63303
36.99999040135355,92713,1234,2013,2412,0.09999999999999999,0.7,37,9.598646450115211e-6,0.6502789999999999
37.99446215675359,92547,1094,2021,2571,0.09999999999999999,0.7,38,0.005537843246408158,0.648991
38.99947591060975,92360,1023,1978,2727,0.09999999999999999,0.7,39,5.240893902467292e-4,0.647829
39.99842614026665,92173,951,1982,2825,0.09999999999999999,0.7,40,0.0015738597333481152,0.6465199999999999
40.99977761752,91986,920,1937,2911,0.09999999999999999,0.7,41,2.2238247999695204e-4,0.645211
41.99860346052421,91803,875,1893,3031,0.09999999999999999,0.7,42,0.0013965394757917693,0.643902
42.999211705479404,91616,866,1816,3120,0.09999999999999999,0.7,43,7.882945205963665e-4,0.642621
43.99887274847079,91442,830,1761,3211,0.09999999999999999,0.7,44,0.0011272515292120033,0.641312
44.99857488627456,91278,779,1711,3300,0.09999999999999999,0.7,45,0.0014251137254390756,0.6400939999999999
45.99851170632356,91099,754,1685,3341,0.09999999999999999,0.7,46,0.0014882936764379906,0.638946
46.99889808316578,90960,728,1630,3351,0.09999999999999999,0.7,47,0.0011019168342230046,0.637693
47.998792490786926,90806,709,1565,3408,0.09999999999999999,0.7,48,0.0012075092130743315,0.63672
48.99738423670554,90678,666,1526,3427,0.09999999999999999,0.7,49,0.0026157632944574516,0.6356419999999999
49.998747649988935,90548,635,1466,3464,0.09999999999999999,0.7,50,0.0012523500110646069,0.634746
50.99880309933785,90420,616,1404,3486,0.09999999999999999,0.7,51,0.001196900662151279,0.633836
51.99998664622964,90296,591,1365,3496,0.09999999999999999,0.7,52,1.3353770363266904e-5,0.63294
52.999230076928384,90196,548,1315,3479,0.09999999999999999,0.7,53,7.69923071615608e-4,0.632072
53.99972932326112,90086,526,1254,3476,0.09999999999999999,0.7,54,2.706767388787057e-4,0.6313719999999999
54.99979746939234,89981,504,1225,3440,0.09999999999999999,0.7,55,2.0253060765895725e-4,0.630602
55.99993707879137,89881,489,1166,3417,0.09999999999999999,0.7,56,6.292120863093942e-5,0.629867
56.995832571404335,89765,487,1148,3360,0.09999999999999999,0.7,57,0.004167428595664546,0.6291669999999999
57.99561400751591,89685,461,1105,3327,0.09999999999999999,0.7,58,0.004385992484088774,0.6283549999999999
58.99867769394715,89586,455,1066,3291,0.09999999999999999,0.7,59,0.0013223060528488872,0.6277949999999999
59.995802946804694,89485,458,1003,3281,0.09999999999999999,0.7,60,0.0041970531953055,0.6271019999999999
60.9962338971582,89400,436,973,3243,0.09999999999999999,0.7,61,0.0037661028418014553,0.6263949999999999
61.997546715068886,89303,433,939,3179,0.09999999999999999,0.7,62,0.002453284931114297,0.6257999999999999
62.99918653430499,89235,383,930,3134,0.09999999999999999,0.7,63,8.134656950105068e-4,0.625121
