name,time,value,.lower,.upper,.width,.point,.interval
alpha_t_values,0,0.417980761424829,0.36834032700814945,0.4705315053497742,0.5,median,qi
alpha_t_values,1,0.42603102876024657,0.3735743963460708,0.4835811788746226,0.5,median,qi
alpha_t_values,2,0.41844801158491796,0.3739314045299491,0.4636617478340703,0.5,median,qi
alpha_t_values,3,0.3205770209816574,0.2811575149719603,0.3645282180082579,0.5,median,qi
alpha_t_values,4,0.20518366656978665,0.17556010505959024,0.2407491699049915,0.5,median,qi
alpha_t_values,5,0.1685153929142008,0.1424055829534535,0.20110435966850687,0.5,median,qi
alpha_t_values,6,0.17318663587864647,0.14439116329289825,0.20904890197311385,0.5,median,qi
alpha_t_values,7,0.1728709990021313,0.14323778271352489,0.20402633652799534,0.5,median,qi
alpha_t_values,8,0.16510068832326225,0.13714976187702477,0.19845138168155155,0.5,median,qi
alpha_t_values,9,0.1476414725655504,0.12190199083378479,0.17442891819153433,0.5,median,qi
alpha_t_values,10,0.15631814869688238,0.1267810831691876,0.1874573435488101,0.5,median,qi
alpha_t_values,11,0.16435538494482116,0.13562878415662163,0.19678751215023516,0.5,median,qi
alpha_t_values,12,0.15761651992992082,0.13083436565930215,0.18673426746464783,0.5,median,qi
alpha_t_values,13,0.1590914734548745,0.13127412400717212,0.1875700044477535,0.5,median,qi
alpha_t_values,14,0.1631650690021869,0.13353510198153873,0.19592826533812144,0.5,median,qi
alpha_t_values,15,0.17259834260024512,0.14317241242423406,0.20263908570808742,0.5,median,qi
alpha_t_values,16,0.16906079244083422,0.141847284283692,0.1982833035026831,0.5,median,qi
alpha_t_values,17,0.1756787839825944,0.14940017234580066,0.2037590776518675,0.5,median,qi
alpha_t_values,18,0.19587941614097695,0.16785374729738525,0.22802630238639743,0.5,median,qi
alpha_t_values,19,0.24588244986019425,0.21374882500189235,0.28080249326685686,0.5,median,qi
alpha_t_values,20,0.33511701376567604,0.2993046868868427,0.38111904371086125,0.5,median,qi
alpha_t_values,21,0.4844656166724889,0.4299388629696248,0.5413199793904732,0.5,median,qi
alpha_t_values,22,0.6947927458310947,0.6312347067584385,0.7666360034705137,0.5,median,qi
alpha_t_values,23,0.5777743493266635,0.5256930061536462,0.6408612344654948,0.5,median,qi
alpha_t_values,24,0.49140208243978,0.43635437596335735,0.5501503958149219,0.5,median,qi
alpha_t_values,25,0.33868877626426275,0.2960967676638313,0.3878511598427852,0.5,median,qi
alpha_t_values,26,0.21040406998464836,0.1782659214426866,0.24422514435672893,0.5,median,qi
alpha_t_values,27,0.12918643095749685,0.1057252570973726,0.15363431997915614,0.5,median,qi
alpha_t_values,28,0.0976607758586269,0.07902118022257959,0.11880650794722163,0.5,median,qi
alpha_t_values,29,0.09435885410049985,0.07649711646569489,0.11575881437635688,0.5,median,qi
alpha_t_values,30,0.1009855345079182,0.08273502717018902,0.12372785949024338,0.5,median,qi
alpha_t_values,31,0.11181704724824894,0.09071927792181178,0.13554151821308622,0.5,median,qi
alpha_t_values,32,0.11053630220643766,0.08819801385767452,0.13761037490491385,0.5,median,qi
alpha_t_values,33,0.10825041239556829,0.08334691897686707,0.14160945965997723,0.5,median,qi
C,0,1,1,1,0.5,median,qi
C,1,1265.011084425826,1222.159258875096,1308.954998426301,0.5,median,qi
C,2,2953.6702743028322,2805.6748948985723,3111.965762102658,0.5,median,qi
C,3,4975.483922632534,4670.043827409683,5295.301489711768,0.5,median,qi
C,4,7293.968458218496,6793.777132993599,7821.1095834959115,0.5,median,qi
C,5,9887.56926045565,9145.118751846192,10673.631113705369,0.5,median,qi
C,6,12768.242373884503,11730.932270777395,13852.097801962542,0.5,median,qi
C,7,15944.024611191544,14546.918759934151,17400.607758641436,0.5,median,qi
C,8,19487.484130081015,17662.03764788213,21320.403331788493,0.5,median,qi
C,9,23339.91149523973,21091.81025826012,25568.31972072683,0.5,median,qi
C,10,27588.140193099687,24903.914970919475,30335.52888616699,0.5,median,qi
C,11,32319.306284759456,29090.16169595245,35648.50143204527,0.5,median,qi
C,12,37528.06378194419,33703.78429410832,41392.8358927962,0.5,median,qi
C,13,43155.296234218426,38710.81952041842,47807.69627758049,0.5,median,qi
C,14,49322.88279299288,44112.78730982319,55074.19088394438,0.5,median,qi
C,15,56270.71234665172,50037.59274814172,62801.92380403335,0.5,median,qi
C,16,63746.88248115236,56576.44502603864,71271.56550443805,0.5,median,qi
C,17,72030.60721506196,63566.78224680942,80608.53334377782,0.5,median,qi
C,18,80963.11754001965,71538.46373181684,91341.59605572419,0.5,median,qi
C,19,90892.64193303707,80179.93685050265,102645.11546462758,0.5,median,qi
C,20,101943.501689561,89246.25336209909,115292.2337486259,0.5,median,qi
C,21,113703.13187069361,99738.13779121674,129245.82974878722,0.5,median,qi
C,22,126265.29284949315,110290.84257059466,144299.96084601895,0.5,median,qi
C,23,139130.83805152558,121585.7385773516,159170.84031479945,0.5,median,qi
C,24,152565.91813890857,133259.8908968399,174711.62951524605,0.5,median,qi
C,25,166929.4051461237,145034.51659228,191507.01193039463,0.5,median,qi
C,26,181869.6697173632,157703.74142839728,208609.72689816792,0.5,median,qi
C,27,197475.1377077608,170967.94002795033,227486.05269107083,0.5,median,qi
C,28,214312.99513629836,184931.63700802185,246223.57473178208,0.5,median,qi
C,29,230567.40016452858,198471.65122620482,265135.6056628333,0.5,median,qi
C,30,246089.70276061582,211719.46123244546,283310.21359637217,0.5,median,qi
C,31,261568.47664903564,224130.06385668315,300269.29308899783,0.5,median,qi
C,32,277103.49293766223,236388.51335552504,318137.6589037473,0.5,median,qi
